label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.38	0.71	0.85	0.705	0.605	0.0
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.0968533886583679	0.8568333333333332	0.395	0.685	0.84	0.67	0.597	-0.008000000000000007
checkpoint-16	checkpoint-16	16	1.032258064516129	0.0454356846473029	0.8686666666666667	0.3575	0.66	0.79	0.61	0.555	-0.04999999999999993
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.04007607192254495	0.849	0.255	0.56	0.715	0.58	0.473	-0.132
checkpoint-32	checkpoint-32	32	2.064516129032258	0.027005532503457812	0.904	0.235	0.545	0.705	0.56	0.456	-0.14899999999999997
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.012863070539419085	0.9223333333333332	0.2475	0.525	0.7	0.56	0.456	-0.14899999999999997
checkpoint-48	checkpoint-48	48	3.096774193548387	0.017773167358229598	0.9675	0.2625	0.57	0.72	0.585	0.48	-0.125
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.01061549100968188	0.9573333333333333	0.255	0.585	0.685	0.555	0.467	-0.13799999999999996
checkpoint-64	checkpoint-64	64	4.129032258064516	0.00933609958506224	0.9633333333333333	0.2625	0.56	0.68	0.535	0.46	-0.14499999999999996
checkpoint-72	checkpoint-72	72	4.645161290322581	0.010788381742738587	0.976	0.2625	0.55	0.69	0.54	0.461	-0.14399999999999996
checkpoint-75	checkpoint-75	75	4.838709677419355	0.010096818810511755	0.976	0.265	0.55	0.68	0.54	0.46	-0.14499999999999996
final	final	75	4.838709677419355	0.010096818810511755	0.976	0.265	0.55	0.68	0.54	0.46	-0.14499999999999996
