label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.39	0.73	0.855	0.65	0.603	0.0
checkpoint-45	checkpoint-45	45	0.5	0.6320254597781517	0.8835060345000703	0.3925	0.665	0.87	0.67	0.598	-0.0050000000000000044
checkpoint-90	checkpoint-90	90	1.0	0.526206151727166	0.9095558682536812	0.39	0.695	0.855	0.685	0.603	0.0
checkpoint-135	checkpoint-135	135	1.5	0.4066896950450268	0.9231514233502304	0.39	0.66	0.855	0.685	0.596	-0.007000000000000006
checkpoint-180	checkpoint-180	180	2.0	0.3579182511363824	0.939851870020856	0.3925	0.67	0.85	0.67	0.595	-0.008000000000000007
checkpoint-225	checkpoint-225	225	2.5	0.2996666411046404	0.9530815109343935	0.38	0.675	0.85	0.675	0.592	-0.01100000000000001
checkpoint-270	checkpoint-270	270	3.0	0.28410462988441454	0.9654416932746953	0.3875	0.655	0.845	0.665	0.588	-0.015000000000000013
checkpoint-315	checkpoint-315	315	3.5	0.21503753858738225	0.9612911276927181	0.3825	0.65	0.87	0.655	0.588	-0.015000000000000013
checkpoint-360	checkpoint-360	360	4.0	0.2122484583842694	0.9741031444808782	0.3775	0.655	0.86	0.7	0.594	-0.009000000000000008
checkpoint-405	checkpoint-405	405	4.5	0.17601839613822942	0.9719124646063017	0.375	0.635	0.84	0.695	0.584	-0.019000000000000017
checkpoint-450	checkpoint-450	450	5.0	0.17165317893869475	0.9782377165577961	0.3775	0.65	0.845	0.695	0.589	-0.014000000000000012
final	final	450	5.0	0.17165317893869475	0.9782377165577961	0.3775	0.65	0.845	0.695	0.589	-0.014000000000000012
