label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.39	0.73	0.855	0.65	0.603	0.0
checkpoint-45	checkpoint-45	45	0.5	0.8078145870955873	0.8668469701272882	0.4025	0.725	0.855	0.65	0.607	0.0040000000000000036
checkpoint-90	checkpoint-90	90	1.0	0.8036803804431453	0.865174106873908	0.395	0.73	0.855	0.65	0.605	0.0020000000000000018
checkpoint-135	checkpoint-135	135	1.5	0.7967084380248675	0.8733432019714327	0.4025	0.725	0.86	0.66	0.61	0.007000000000000006
checkpoint-180	checkpoint-180	180	2.0	0.8361409460054823	0.8915193542927141	0.39	0.72	0.86	0.645	0.601	-0.0020000000000000018
checkpoint-225	checkpoint-225	225	2.5	0.8424649662405826	0.8837317365647386	0.405	0.72	0.865	0.65	0.609	0.006000000000000005
checkpoint-270	checkpoint-270	270	3.0	0.8474082360848599	0.8831552531850743	0.395	0.715	0.865	0.65	0.604	0.0010000000000000009
checkpoint-315	checkpoint-315	315	3.5	0.836429746780563	0.8688092225865586	0.4	0.71	0.865	0.65	0.605	0.0020000000000000018
checkpoint-360	checkpoint-360	360	4.0	0.8450806632293258	0.8681055083639577	0.395	0.71	0.865	0.66	0.605	0.0020000000000000018
checkpoint-405	checkpoint-405	405	4.5	0.8467226475041688	0.8718171490537296	0.3925	0.7	0.865	0.65	0.6	-0.0030000000000000027
checkpoint-450	checkpoint-450	450	5.0	0.8464629673903729	0.8652156326112589	0.395	0.69	0.865	0.66	0.601	-0.0020000000000000018
final	final	450	5.0	0.8464629673903729	0.8652156326112589	0.395	0.69	0.865	0.66	0.601	-0.0020000000000000018
