method	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0
full	0.85	0.865	0.86	0.865	0.855	0.845	0.84	0.835	0.83	0.84	0.835
d_only	0.85	0.865	0.87	0.855	0.845	0.83	0.835	0.835	0.835	0.845	0.835
a_only	0.85	0.86	0.865	0.87	0.86	0.85	0.85	0.85	0.85	0.845	0.85
dpo	0.85	0.865	0.855	0.865	0.86	0.85	0.855	0.855	0.86	0.86	0.87
ga	0.85	0.855	0.845	0.82	0.74	0.73	0.675	0.57	0.52	0.495	0.455
npo	0.85	0.86	0.86	0.86	0.855	0.855	0.85	0.85	0.855	0.865	0.86
npo_sam	0.85	0.855	0.855	0.86	0.86	0.86	0.86	0.86	0.86	0.85	0.845
loku	0.85	0.84	0.79	0.715	0.705	0.7	0.72	0.685	0.68	0.69	0.68
