label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.895746887966805	0.936
checkpoint-16	checkpoint-16	16	1.032258064516129	0.06742738589211618	0.7916666666666667
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.1037344398340249	0.9088333333333334
checkpoint-32	checkpoint-32	32	2.064516129032258	0.07676348547717843	0.9343333333333333
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.07468879668049792	0.951
checkpoint-48	checkpoint-48	48	3.096774193548387	0.06639004149377593	0.977
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.05705394190871369	0.9785
checkpoint-64	checkpoint-64	64	4.129032258064516	0.054979253112033194	0.992
checkpoint-72	checkpoint-72	72	4.645161290322581	0.05705394190871369	0.996
checkpoint-75	checkpoint-75	75	4.838709677419355	0.05705394190871369	0.996
final	final	75	4.838709677419355	0.05705394190871369	0.996
