label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.7276625172890734	0.9296666666666668
checkpoint-16	checkpoint-16	16	1.032258064516129	0.45802213001383124	0.9135
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.4265560165975104	0.9246666666666667
checkpoint-32	checkpoint-32	32	2.064516129032258	0.48661825726141084	0.9398333333333334
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.43336791147994463	0.9433333333333334
checkpoint-48	checkpoint-48	48	3.096774193548387	0.4031120331950207	0.9531666666666666
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.37486168741355463	0.9621666666666666
checkpoint-64	checkpoint-64	64	4.129032258064516	0.37174965421853384	0.9621666666666667
checkpoint-72	checkpoint-72	72	4.645161290322581	0.37704011065006915	0.9716666666666668
checkpoint-75	checkpoint-75	75	4.838709677419355	0.36588865836791146	0.9746666666666668
final	final	75	4.838709677419355	0.36588865836791146	0.9746666666666668
