label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.38	0.71	0.85	0.705	0.605	0.0
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.4616528354080221	0.7845	0.3625	0.705	0.865	0.685	0.596	-0.009000000000000008
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.31476486860304287	0.9143333333333333	0.3525	0.69	0.865	0.68	0.588	-0.017000000000000015
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.3294605809128631	0.9311666666666666	0.3525	0.7	0.855	0.695	0.591	-0.014000000000000012
checkpoint-64	checkpoint-64	64	2.098360655737705	0.262551867219917	0.9501666666666667	0.3525	0.7	0.85	0.675	0.586	-0.019000000000000017
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.25929287690179803	0.9606666666666668	0.355	0.69	0.855	0.69	0.589	-0.016000000000000014
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.26194674965421855	0.9776666666666668	0.355	0.685	0.85	0.695	0.588	-0.017000000000000015
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.21776452282157674	0.9756666666666668	0.35	0.68	0.84	0.69	0.582	-0.02300000000000002
checkpoint-128	checkpoint-128	128	4.19672131147541	0.21672717842323652	0.9886666666666667	0.36	0.68	0.84	0.665	0.581	-0.02400000000000002
checkpoint-144	checkpoint-144	144	4.721311475409836	0.22865663900414937	0.9853333333333333	0.3525	0.675	0.815	0.665	0.572	-0.03300000000000003
checkpoint-150	checkpoint-150	150	4.918032786885246	0.21883644536652833	0.9923333333333333	0.355	0.68	0.825	0.675	0.578	-0.027000000000000024
final	final	150	4.918032786885246	0.21883644536652833	0.9923333333333333	0.355	0.68	0.825	0.675	0.578	-0.027000000000000024
