label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.9454702627939143	0.9535
checkpoint-16	checkpoint-16	16	1.032258064516129	0.93298755186722	0.9468333333333333
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.8811203319502076	0.937
checkpoint-32	checkpoint-32	32	2.064516129032258	0.9065352697095436	0.9523333333333334
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.9086099585062242	0.9605
checkpoint-48	checkpoint-48	48	3.096774193548387	0.8706431535269709	0.9638333333333333
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.7794260027662517	0.9695
checkpoint-64	checkpoint-64	64	4.129032258064516	0.6604080221300138	0.9705
checkpoint-72	checkpoint-72	72	4.645161290322581	0.6118257261410788	0.9723333333333333
checkpoint-75	checkpoint-75	75	4.838709677419355	0.618222683264177	0.9716666666666668
final	final	75	4.838709677419355	0.618222683264177	0.9716666666666668
