label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-45	checkpoint-45	45	0.5	0.6788420351984089	0.860084084239154
checkpoint-90	checkpoint-90	90	1.0	0.6149175474288361	0.8902641868844653
checkpoint-135	checkpoint-135	135	1.5	0.5928972902748519	0.9249262720932702
checkpoint-180	checkpoint-180	180	2.0	0.5424014621479019	0.9395787611990395
checkpoint-225	checkpoint-225	225	2.5	0.477726064796228	0.947003835572424
checkpoint-270	checkpoint-270	270	3.0	0.4327041566360774	0.9551565068463677
checkpoint-315	checkpoint-315	315	3.5	0.39673698228752063	0.9572048230099921
checkpoint-360	checkpoint-360	360	4.0	0.37835661983803703	0.9694977322213904
checkpoint-405	checkpoint-405	405	4.5	0.32054242118500537	0.9762963345468315
checkpoint-450	checkpoint-450	450	5.0	0.28446875092411733	0.9767361200760802
final	final	450	5.0	0.28446875092411733	0.9767361200760802
