label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.8666320885200552	0.9435
checkpoint-16	checkpoint-16	16	1.032258064516129	0.572475795297372	0.9113333333333333
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.6066044260027662	0.9531666666666667
checkpoint-32	checkpoint-32	32	2.064516129032258	0.6845089903181188	0.9655
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.708195020746888	0.9716666666666668
checkpoint-48	checkpoint-48	48	3.096774193548387	0.6891078838174274	0.9811666666666667
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.6000691562932227	0.9903333333333334
checkpoint-64	checkpoint-64	64	4.129032258064516	0.49979253112033195	0.9961666666666668
checkpoint-72	checkpoint-72	72	4.645161290322581	0.5105117565698478	0.9936666666666667
checkpoint-75	checkpoint-75	75	4.838709677419355	0.4978907330567081	0.9956666666666667
final	final	75	4.838709677419355	0.4978907330567081	0.9956666666666667
