label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.15705394190871366	0.7807999999999999
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.10146957123098202	0.8973333333333333
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.07866528354080221	0.9486666666666667
checkpoint-64	checkpoint-64	64	2.098360655737705	0.072216459197787	0.9476666666666667
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.053371369294605814	0.963
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.0848893499308437	0.973
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.05100276625172891	0.992
checkpoint-128	checkpoint-128	128	4.19672131147541	0.04572959889349931	0.996
checkpoint-144	checkpoint-144	144	4.721311475409836	0.04512448132780083	0.999
checkpoint-150	checkpoint-150	150	4.918032786885246	0.044778699861687414	0.995
final	final	150	4.918032786885246	0.044778699861687414	0.995
