label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.9179979253112034	0.9388333333333333
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.8310338865836792	0.938
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.5997060857538036	0.9528333333333334
checkpoint-64	checkpoint-64	64	2.098360655737705	0.5676694329183956	0.9575
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.45529045643153526	0.9675
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.4533022130013831	0.9776666666666668
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.4626383125864454	0.9818333333333333
checkpoint-128	checkpoint-128	128	4.19672131147541	0.43004840940525585	0.9858333333333333
checkpoint-144	checkpoint-144	144	4.721311475409836	0.40990663900414936	0.9878333333333333
checkpoint-150	checkpoint-150	150	4.918032786885246	0.40860995850622406	0.9878333333333333
final	final	150	4.918032786885246	0.40860995850622406	0.9878333333333333
