method	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0
full	0.603	0.609	0.604	0.603	0.6	0.604	0.592	0.597	0.599	0.603	0.602
d_only	0.603	0.605	0.603	0.591	0.595	0.594	0.587	0.594	0.591	0.597	0.595
a_only	0.603	0.602	0.602	0.603	0.601	0.598	0.601	0.602	0.605	0.604	0.602
dpo	0.603	0.604	0.599	0.604	0.602	0.603	0.601	0.604	0.605	0.612	0.607
ga	0.603	0.599	0.599	0.605	0.595	0.6	0.597	0.598	0.604	0.595	0.599
npo	0.603	0.606	0.605	0.608	0.601	0.61	0.606	0.602	0.6	0.599	0.6
npo_sam	0.603	0.61	0.605	0.604	0.606	0.606	0.605	0.603	0.601	0.596	0.6
loku	0.603	0.604	0.594	0.591	0.585	0.589	0.579	0.582	0.58	0.579	0.571
