label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-45	checkpoint-45	45	0.5	0.6320254597781517	0.8835060345000703
checkpoint-90	checkpoint-90	90	1.0	0.526206151727166	0.9095558682536812
checkpoint-135	checkpoint-135	135	1.5	0.4066896950450268	0.9231514233502304
checkpoint-180	checkpoint-180	180	2.0	0.3579182511363824	0.939851870020856
checkpoint-225	checkpoint-225	225	2.5	0.2996666411046404	0.9530815109343935
checkpoint-270	checkpoint-270	270	3.0	0.28410462988441454	0.9654416932746953
checkpoint-315	checkpoint-315	315	3.5	0.21503753858738225	0.9612911276927181
checkpoint-360	checkpoint-360	360	4.0	0.2122484583842694	0.9741031444808782
checkpoint-405	checkpoint-405	405	4.5	0.17601839613822942	0.9719124646063017
checkpoint-450	checkpoint-450	450	5.0	0.17165317893869475	0.9782377165577961
final	final	450	5.0	0.17165317893869475	0.9782377165577961
