label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-45	checkpoint-45	45	0.5	0.7796357110528699	0.8550453412282437
checkpoint-90	checkpoint-90	90	1.0	0.6303161872283095	0.8386322038906531
checkpoint-135	checkpoint-135	135	1.5	0.5673990813709466	0.8199200181307538
checkpoint-180	checkpoint-180	180	2.0	0.5303251464679044	0.8864324873271195
checkpoint-225	checkpoint-225	225	2.5	0.3952938054188488	0.9068449332862851
checkpoint-270	checkpoint-270	270	3.0	0.41839587509090814	0.8922773603688118
checkpoint-315	checkpoint-315	315	3.5	0.5767606096192411	0.9272337117267535
checkpoint-360	checkpoint-360	360	4.0	0.4801792800229758	0.9332328539585001
checkpoint-405	checkpoint-405	405	4.5	0.4196906919640508	0.9429027566204505
checkpoint-450	checkpoint-450	450	5.0	0.09232992606559817	0.9328152298331225
final	final	450	5.0	0.09232992606559817	0.9328152298331225
