label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.8910788381742739	0.926
checkpoint-16	checkpoint-16	16	1.032258064516129	0.8796680497925311	0.9606666666666667
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.8449170124481328	0.9685
checkpoint-32	checkpoint-32	32	2.064516129032258	0.8257261410788381	0.984
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.8335062240663901	0.994
checkpoint-48	checkpoint-48	48	3.096774193548387	0.8490663900414938	0.996
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.8438796680497925	0.993
checkpoint-64	checkpoint-64	64	4.129032258064516	0.6047717842323651	0.992
checkpoint-72	checkpoint-72	72	4.645161290322581	0.8480290456431535	0.991
checkpoint-75	checkpoint-75	75	4.838709677419355	0.8433609958506224	0.996
final	final	75	4.838709677419355	0.8433609958506224	0.996
