label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.38	0.71	0.85	0.705	0.605	0.0
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.9579183955739973	0.9575	0.3675	0.715	0.855	0.7	0.601	-0.0040000000000000036
checkpoint-16	checkpoint-16	16	1.032258064516129	0.9413208852005533	0.9555	0.38	0.71	0.855	0.71	0.607	0.0020000000000000018
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.9382088520055325	0.9478333333333333	0.385	0.715	0.86	0.72	0.613	0.008000000000000007
checkpoint-32	checkpoint-32	32	2.064516129032258	0.9295297372060857	0.9438333333333333	0.3775	0.715	0.855	0.71	0.607	0.0020000000000000018
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.9048063623789765	0.9383333333333332	0.385	0.715	0.86	0.705	0.61	0.0050000000000000044
checkpoint-48	checkpoint-48	48	3.096774193548387	0.8901106500691564	0.9386666666666666	0.375	0.71	0.86	0.7	0.604	-0.0010000000000000009
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.9032503457814661	0.9453333333333332	0.375	0.715	0.86	0.7	0.605	0.0
checkpoint-64	checkpoint-64	64	4.129032258064516	0.9054979253112033	0.9536666666666668	0.375	0.71	0.86	0.705	0.605	0.0
checkpoint-72	checkpoint-72	72	4.645161290322581	0.8978907330567081	0.954	0.375	0.715	0.86	0.705	0.606	0.0010000000000000009
checkpoint-75	checkpoint-75	75	4.838709677419355	0.8889004149377593	0.961	0.3725	0.71	0.86	0.7	0.603	-0.0020000000000000018
final	final	75	4.838709677419355	0.8889004149377593	0.961	0.3725	0.71	0.86	0.7	0.603	-0.0020000000000000018
