label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.908195020746888	0.9555
checkpoint-16	checkpoint-16	16	1.032258064516129	0.8884854771784232	0.9418333333333333
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.8324688796680498	0.9306666666666666
checkpoint-32	checkpoint-32	32	2.064516129032258	0.5025933609958506	0.9195
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.27282157676348545	0.946
checkpoint-48	checkpoint-48	48	3.096774193548387	0.2676348547717842	0.959
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.25570539419087135	0.9616666666666668
checkpoint-64	checkpoint-64	64	4.129032258064516	0.21628630705394192	0.9638333333333332
checkpoint-72	checkpoint-72	72	4.645161290322581	0.1654564315352697	0.9711666666666666
checkpoint-75	checkpoint-75	75	4.838709677419355	0.14782157676348548	0.9745
final	final	75	4.838709677419355	0.14782157676348548	0.9745
