label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.38	0.71	0.85	0.705	0.605	0.0
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.9207814661134163	0.9485	0.3825	0.71	0.855	0.71	0.608	0.0030000000000000027
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.8895746887966804	0.9425	0.3725	0.71	0.86	0.685	0.6	-0.0050000000000000044
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.8571576763485477	0.949	0.375	0.705	0.86	0.7	0.603	-0.0020000000000000018
checkpoint-64	checkpoint-64	64	2.098360655737705	0.8311376210235132	0.9583333333333334	0.3675	0.705	0.86	0.7	0.6	-0.0050000000000000044
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.790594744121715	0.9578333333333334	0.3725	0.71	0.855	0.7	0.602	-0.0030000000000000027
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.758350622406639	0.9625	0.3775	0.71	0.855	0.675	0.599	-0.006000000000000005
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.7014177040110651	0.9668333333333333	0.3825	0.71	0.85	0.69	0.603	-0.0020000000000000018
checkpoint-128	checkpoint-128	128	4.19672131147541	0.6430670816044259	0.9715	0.375	0.705	0.855	0.695	0.601	-0.0040000000000000036
checkpoint-144	checkpoint-144	144	4.721311475409836	0.6234439834024896	0.977	0.3775	0.71	0.855	0.695	0.603	-0.0020000000000000018
checkpoint-150	checkpoint-150	150	4.918032786885246	0.6195539419087137	0.9825	0.365	0.71	0.855	0.68	0.595	-0.010000000000000009
final	final	150	4.918032786885246	0.6195539419087137	0.9825	0.365	0.71	0.855	0.68	0.595	-0.010000000000000009
