label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.3097510373443983	0.9415
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.3305497925311203	0.9796666666666668
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.30892980636237893	0.9856666666666667
checkpoint-64	checkpoint-64	64	2.098360655737705	0.3073565006915629	0.9903333333333333
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.2525069156293223	0.992
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.28504495159059473	0.996
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.2377420470262794	0.996
checkpoint-128	checkpoint-128	128	4.19672131147541	0.2193637621023513	1.0
checkpoint-144	checkpoint-144	144	4.721311475409836	0.2337482710926694	0.991
checkpoint-150	checkpoint-150	150	4.918032786885246	0.22147302904564314	0.997
final	final	150	4.918032786885246	0.22147302904564314	0.997
