label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-45	checkpoint-45	45	0.5	0.7026920196857676	0.7863059019619656
checkpoint-90	checkpoint-90	90	1.0	0.6508942574156189	0.7323052306650716
checkpoint-135	checkpoint-135	135	1.5	0.6212071967629452	0.7356963557758786
checkpoint-180	checkpoint-180	180	2.0	0.6080485422878615	0.7404269190054478
checkpoint-225	checkpoint-225	225	2.5	0.5955599136304242	0.7432463659600836
checkpoint-270	checkpoint-270	270	3.0	0.5738833153647326	0.747432934858382
checkpoint-315	checkpoint-315	315	3.5	0.559399194645808	0.7545041439673645
checkpoint-360	checkpoint-360	360	4.0	0.5218332408589442	0.7433920287797028
checkpoint-405	checkpoint-405	405	4.5	0.5203140294925637	0.7508899704227736
checkpoint-450	checkpoint-450	450	5.0	0.5051905573875007	0.7492082139199435
final	final	450	5.0	0.5051905573875007	0.7492082139199435
