label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.9382780082987552	0.9655
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.9371542185338866	0.969
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.936549100968188	0.9675
checkpoint-64	checkpoint-64	64	2.098360655737705	0.9382780082987552	0.968
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.9274723374827109	0.968
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.9187413554633472	0.96
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.9098374827109266	0.9636666666666668
checkpoint-128	checkpoint-128	128	4.19672131147541	0.9073305670816045	0.9655
checkpoint-144	checkpoint-144	144	4.721311475409836	0.8928077455048409	0.9646666666666668
checkpoint-150	checkpoint-150	150	4.918032786885246	0.8925484094052558	0.9731666666666667
final	final	150	4.918032786885246	0.8925484094052558	0.9731666666666667
