label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.38	0.71	0.85	0.705	0.605	0.0
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.7276970954356846	0.9201666666666667	0.375	0.715	0.865	0.7	0.606	0.0010000000000000009
checkpoint-16	checkpoint-16	16	1.032258064516129	0.3329875518672199	0.9663333333333334	0.3775	0.715	0.855	0.7	0.605	0.0
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.229253112033195	0.9675	0.375	0.71	0.855	0.705	0.604	-0.0010000000000000009
checkpoint-32	checkpoint-32	32	2.064516129032258	0.2074688796680498	0.9795	0.3775	0.71	0.855	0.71	0.606	0.0010000000000000009
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.1799792531120332	0.9855	0.3775	0.715	0.865	0.72	0.611	0.006000000000000005
checkpoint-48	checkpoint-48	48	3.096774193548387	0.11618257261410789	0.991	0.3775	0.71	0.86	0.71	0.607	0.0020000000000000018
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.10684647302904564	0.99	0.3725	0.71	0.86	0.715	0.606	0.0010000000000000009
checkpoint-64	checkpoint-64	64	4.129032258064516	0.11047717842323651	0.989	0.3775	0.715	0.855	0.71	0.607	0.0020000000000000018
checkpoint-72	checkpoint-72	72	4.645161290322581	0.11047717842323651	0.993	0.375	0.705	0.855	0.705	0.603	-0.0020000000000000018
checkpoint-75	checkpoint-75	75	4.838709677419355	0.10892116182572614	0.996	0.3725	0.71	0.855	0.71	0.604	-0.0010000000000000009
final	final	75	4.838709677419355	0.10892116182572614	0.996	0.3725	0.71	0.855	0.71	0.604	-0.0010000000000000009
