label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.35269709543568467	0.9458333333333334
checkpoint-16	checkpoint-16	16	1.032258064516129	0.18672199170124482	0.9625
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.17271784232365145	0.966
checkpoint-32	checkpoint-32	32	2.064516129032258	0.19294605809128632	0.98
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.20435684647302904	0.986
checkpoint-48	checkpoint-48	48	3.096774193548387	0.11410788381742738	0.988
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.11721991701244813	0.9893333333333333
checkpoint-64	checkpoint-64	64	4.129032258064516	0.11618257261410789	0.986
checkpoint-72	checkpoint-72	72	4.645161290322581	0.10425311203319503	0.994
checkpoint-75	checkpoint-75	75	4.838709677419355	0.10114107883817428	0.996
final	final	75	4.838709677419355	0.10114107883817428	0.996
