label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.919017980636238	0.9645
checkpoint-16	checkpoint-16	16	1.032258064516129	0.6607883817427386	0.9056666666666667
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.7898686030428769	0.9528333333333334
checkpoint-32	checkpoint-32	32	2.064516129032258	0.8224412171507607	0.9731666666666666
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.7842323651452282	0.9675
checkpoint-48	checkpoint-48	48	3.096774193548387	0.7659405255878285	0.9845
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.7451936376210234	0.998
checkpoint-64	checkpoint-64	64	4.129032258064516	0.766286307053942	0.9916666666666667
checkpoint-72	checkpoint-72	72	4.645161290322581	0.7645228215767634	0.9866666666666667
checkpoint-75	checkpoint-75	75	4.838709677419355	0.7949861687413555	0.9933333333333334
final	final	75	4.838709677419355	0.7949861687413555	0.9933333333333334
