method	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0
full	0.85	0.855	0.86	0.86	0.85	0.845	0.835	0.83	0.83	0.835	0.835
d_only	0.85	0.85	0.845	0.85	0.845	0.835	0.835	0.83	0.83	0.83	0.83
a_only	0.85	0.87	0.865	0.865	0.86	0.86	0.84	0.835	0.83	0.84	0.835
dpo	0.85	0.855	0.855	0.855	0.855	0.86	0.855	0.845	0.855	0.85	0.85
ga	0.85	0.845	0.8	0.765	0.715	0.705	0.66	0.605	0.615	0.575	0.585
npo	0.85	0.855	0.86	0.865	0.85	0.855	0.855	0.865	0.85	0.845	0.84
npo_sam	0.85	0.85	0.85	0.855	0.865	0.865	0.865	0.85	0.86	0.855	0.85
loku	0.85	0.85	0.785	0.73	0.695	0.655	0.685	0.695	0.695	0.695	0.69
