label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.3795124481327801	0.9481666666666667
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.33979944674965423	0.9796666666666668
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.3404737206085754	0.9886666666666667
checkpoint-64	checkpoint-64	64	2.098360655737705	0.38398167358229596	0.994
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.3031984785615491	0.994
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.3229080221300138	0.9955
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.2440266251728907	0.996
checkpoint-128	checkpoint-128	128	4.19672131147541	0.25299100968188104	1.0
checkpoint-144	checkpoint-144	144	4.721311475409836	0.2336272475795297	0.998
checkpoint-150	checkpoint-150	150	4.918032786885246	0.2396957123098202	0.998
final	final	150	4.918032786885246	0.2396957123098202	0.998
