label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.13485477178423236	0.8965
checkpoint-16	checkpoint-16	16	1.032258064516129	0.12551867219917012	0.9558333333333334
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.12344398340248963	0.96
checkpoint-32	checkpoint-32	32	2.064516129032258	0.08973029045643154	0.973
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.10062240663900415	0.98
checkpoint-48	checkpoint-48	48	3.096774193548387	0.06483402489626557	0.991
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.06431535269709543	0.99
checkpoint-64	checkpoint-64	64	4.129032258064516	0.06275933609958506	0.986
checkpoint-72	checkpoint-72	72	4.645161290322581	0.03734439834024896	0.987
checkpoint-75	checkpoint-75	75	4.838709677419355	0.01970954356846473	0.989
final	final	75	4.838709677419355	0.01970954356846473	0.989
