label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.39	0.73	0.855	0.65	0.603	0.0
checkpoint-45	checkpoint-45	45	0.5	0.3415641930143493	0.7711169490990564	0.3775	0.67	0.875	0.66	0.592	-0.01100000000000001
checkpoint-90	checkpoint-90	90	1.0	0.16216996792717528	0.8377388626394592	0.3475	0.695	0.86	0.68	0.586	-0.017000000000000015
checkpoint-135	checkpoint-135	135	1.5	0.08108801005640186	0.8740565266410197	0.3525	0.72	0.835	0.65	0.582	-0.02100000000000002
checkpoint-180	checkpoint-180	180	2.0	0.05520021832977721	0.9021158044517885	0.36	0.705	0.82	0.64	0.577	-0.026000000000000023
checkpoint-225	checkpoint-225	225	2.5	0.061247291552953234	0.9017920614839102	0.335	0.68	0.81	0.61	0.554	-0.04899999999999993
checkpoint-270	checkpoint-270	270	3.0	0.05427355728675631	0.947153012659971	0.33	0.685	0.8	0.6	0.549	-0.05399999999999994
checkpoint-315	checkpoint-315	315	3.5	0.04050430870507286	0.9479256495658086	0.34	0.72	0.795	0.595	0.558	-0.04499999999999993
checkpoint-360	checkpoint-360	360	4.0	0.028596238773383614	0.9544200166963587	0.3325	0.69	0.82	0.615	0.558	-0.04499999999999993
checkpoint-405	checkpoint-405	405	4.5	0.04221579913660497	0.97254912085926	0.335	0.705	0.835	0.605	0.563	-0.040000000000000036
checkpoint-450	checkpoint-450	450	5.0	0.03198035032005161	0.9715987624039314	0.34	0.715	0.835	0.64	0.574	-0.029000000000000026
final	final	450	5.0	0.03198035032005161	0.9715987624039314	0.34	0.715	0.835	0.64	0.574	-0.029000000000000026
