method	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0
full	0.605	0.597	0.594	0.593	0.589	0.592	0.586	0.587	0.587	0.586	0.59
d_only	0.605	0.596	0.591	0.593	0.59	0.593	0.6	0.606	0.604	0.592	0.596
a_only	0.605	0.599	0.593	0.595	0.595	0.594	0.593	0.593	0.583	0.592	0.596
dpo	0.605	0.604	0.597	0.602	0.604	0.603	0.6	0.597	0.602	0.603	0.596
ga	0.605	0.6	0.591	0.591	0.593	0.59	0.582	0.581	0.582	0.584	0.582
npo	0.605	0.604	0.603	0.603	0.608	0.601	0.608	0.598	0.602	0.594	0.595
npo_sam	0.605	0.603	0.607	0.601	0.604	0.605	0.603	0.603	0.603	0.601	0.602
loku	0.605	0.604	0.562	0.545	0.543	0.542	0.52	0.52	0.519	0.519	0.52
