label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-45	checkpoint-45	45	0.5	0.8782945191507193	0.9022831266370033
checkpoint-90	checkpoint-90	90	1.0	0.0007682892538745265	6.0244593047773956e-05
checkpoint-135	checkpoint-135	135	1.5	0.0007682892538745265	6.0244593047773956e-05
checkpoint-180	checkpoint-180	180	2.0	0.0007682892538745265	6.0244593047773956e-05
checkpoint-225	checkpoint-225	225	2.5	0.0007682892538745265	6.0244593047773956e-05
checkpoint-270	checkpoint-270	270	3.0	0.0007682892538745265	6.0244593047773956e-05
checkpoint-315	checkpoint-315	315	3.5	0.0007682892538745265	6.0244593047773956e-05
checkpoint-360	checkpoint-360	360	4.0	0.0007682892538745265	6.0244593047773956e-05
checkpoint-405	checkpoint-405	405	4.5	0.0007682892538745265	6.0244593047773956e-05
checkpoint-450	checkpoint-450	450	5.0	0.0007682892538745265	6.0244593047773956e-05
final	final	450	5.0	0.0007682892538745265	6.0244593047773956e-05
