method	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0
full	0	0.005	-0.006	-0.012	-0.009	-0.007	-0.007	-0.013	-0.016	-0.011	-0.011
d_only	0	-0.002	-0.006	-0.015	-0.009	-0.004	-0.005	-0.01	-0.019	-0.01	-0.011
a_only	0	0.002	-0.008	-0.009	-0.009	-0.006	0	-0.001	-0.001	-0.005	-0.006
dpo	0	0.004	-0.002	-0.002	0	-0.007	-0.001	-0.006	-0.009	-0.006	-0.007
ga	0	-0.001	-0.006	-0.011	-0.014	-0.014	-0.019	-0.018	-0.02	-0.027	-0.025
npo	0	-0.001	0.001	0.001	0	-0.001	-0.003	-0.001	-0.002	-0.001	0.001
npo_sam	0	0.001	0.001	0	0.004	-0.001	0.002	0.003	-0.001	-0.002	-0.001
loku	0	-0.003	-0.031	-0.056	-0.076	-0.083	-0.077	-0.082	-0.076	-0.078	-0.078
