label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-16	checkpoint-16	16	0.5245901639344263	0.9320193637621024	0.9575
checkpoint-32	checkpoint-32	32	1.0491803278688525	0.9193118948824344	0.9545
checkpoint-48	checkpoint-48	48	1.5737704918032787	0.9009854771784231	0.9425
checkpoint-64	checkpoint-64	64	2.098360655737705	0.8913035961272476	0.9485
checkpoint-80	checkpoint-80	80	2.6229508196721314	0.8684820193637621	0.947
checkpoint-96	checkpoint-96	96	3.1475409836065573	0.850847164591978	0.954
checkpoint-112	checkpoint-112	112	3.6721311475409837	0.8439315352697095	0.956
checkpoint-128	checkpoint-128	128	4.19672131147541	0.8255186721991701	0.951
checkpoint-144	checkpoint-144	144	4.721311475409836	0.8047717842323651	0.953
checkpoint-150	checkpoint-150	150	4.918032786885246	0.7955221300138312	0.956
final	final	150	4.918032786885246	0.7955221300138312	0.956
