label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.20643153526970953	0.93
checkpoint-16	checkpoint-16	16	1.032258064516129	0.17634854771784234	0.9668333333333333
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.12966804979253113	0.97
checkpoint-32	checkpoint-32	32	2.064516129032258	0.10632780082987552	0.981
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.10995850622406639	0.981
checkpoint-48	checkpoint-48	48	3.096774193548387	0.07365145228215768	0.989
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.0679460580912863	0.9833333333333333
checkpoint-64	checkpoint-64	64	4.129032258064516	0.05549792531120332	0.988
checkpoint-72	checkpoint-72	72	4.645161290322581	0.026452282157676348	0.985
checkpoint-75	checkpoint-75	75	4.838709677419355	0.03890041493775934	0.989
final	final	75	4.838709677419355	0.03890041493775934	0.989
