label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.6660096818810511	0.9196666666666667
checkpoint-16	checkpoint-16	16	1.032258064516129	0.44125172890733055	0.9136666666666667
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.5831258644536652	0.9658333333333333
checkpoint-32	checkpoint-32	32	2.064516129032258	0.665491009681881	0.977
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.5130013831258645	0.976
checkpoint-48	checkpoint-48	48	3.096774193548387	0.5691908713692947	0.9925
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.520954356846473	0.9793333333333333
checkpoint-64	checkpoint-64	64	4.129032258064516	0.48775933609958505	0.9926666666666667
checkpoint-72	checkpoint-72	72	4.645161290322581	0.5867219917012447	0.995
checkpoint-75	checkpoint-75	75	4.838709677419355	0.5654564315352696	0.995
final	final	75	4.838709677419355	0.5654564315352696	0.995
