label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.38	0.71	0.85	0.705	0.605	0.0
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.6236514522821577	0.9548333333333333	0.3725	0.705	0.865	0.695	0.602	-0.0030000000000000027
checkpoint-16	checkpoint-16	16	1.032258064516129	0.503042876901798	0.9471666666666667	0.3725	0.69	0.86	0.68	0.595	-0.010000000000000009
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.548893499308437	0.9736666666666668	0.375	0.7	0.865	0.675	0.598	-0.007000000000000006
checkpoint-32	checkpoint-32	32	2.064516129032258	0.4582987551867219	0.9773333333333333	0.3675	0.7	0.855	0.68	0.594	-0.01100000000000001
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.4569156293222683	0.9823333333333333	0.3625	0.7	0.845	0.695	0.593	-0.01200000000000001
checkpoint-48	checkpoint-48	48	3.096774193548387	0.41922544951590596	0.9906666666666667	0.36	0.685	0.84	0.695	0.588	-0.017000000000000015
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.358298755186722	0.9716666666666668	0.3525	0.69	0.835	0.7	0.586	-0.019000000000000017
checkpoint-64	checkpoint-64	64	4.129032258064516	0.41715076071922547	0.9866666666666667	0.3625	0.705	0.83	0.685	0.589	-0.016000000000000014
checkpoint-72	checkpoint-72	72	4.645161290322581	0.41604426002766254	0.9913333333333333	0.3725	0.7	0.84	0.68	0.593	-0.01200000000000001
checkpoint-75	checkpoint-75	75	4.838709677419355	0.39339557399723374	0.9913333333333333	0.365	0.69	0.835	0.685	0.588	-0.017000000000000015
final	final	75	4.838709677419355	0.39339557399723374	0.9913333333333333	0.365	0.69	0.835	0.685	0.588	-0.017000000000000015
