label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge	mmlu_pro_400_acc	truthfulqa_bin_200_acc	arc_200_acc	winogrande_200_acc	utility_avg	utility_delta_vs_base
base_model_orig	base_model_orig	0	0.0			0.38	0.71	0.85	0.705	0.605	0.0
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.9624135546334717	0.9595	0.38	0.715	0.85	0.7	0.605	0.0
checkpoint-16	checkpoint-16	16	1.032258064516129	0.9433955739972338	0.9535	0.3775	0.71	0.855	0.705	0.605	0.0
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.9389004149377593	0.9471666666666666	0.38	0.71	0.855	0.71	0.607	0.0020000000000000018
checkpoint-32	checkpoint-32	32	2.064516129032258	0.9319502074688798	0.9438333333333333	0.38	0.715	0.86	0.705	0.608	0.0030000000000000027
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.9044605809128631	0.9366666666666666	0.3825	0.72	0.86	0.71	0.611	0.006000000000000005
checkpoint-48	checkpoint-48	48	3.096774193548387	0.8932226832641771	0.9386666666666666	0.37	0.71	0.86	0.71	0.604	-0.0010000000000000009
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.9051521438450898	0.9476666666666667	0.38	0.71	0.855	0.7	0.605	0.0
checkpoint-64	checkpoint-64	64	4.129032258064516	0.9106846473029047	0.9506666666666668	0.38	0.705	0.855	0.695	0.603	-0.0020000000000000018
checkpoint-72	checkpoint-72	72	4.645161290322581	0.9075726141078839	0.958	0.38	0.71	0.86	0.71	0.608	0.0030000000000000027
checkpoint-75	checkpoint-75	75	4.838709677419355	0.906881051175657	0.962	0.3775	0.705	0.86	0.69	0.602	-0.0030000000000000027
final	final	75	4.838709677419355	0.906881051175657	0.962	0.3775	0.705	0.86	0.69	0.602	-0.0030000000000000027
