label	checkpoint	step	epoch	forget_qa_rouge	holdout_qa_rouge
checkpoint-8	checkpoint-8	8	0.5161290322580645	0.9107883817427386	0.9615
checkpoint-16	checkpoint-16	16	1.032258064516129	0.9087136929460581	0.957
checkpoint-24	checkpoint-24	24	1.5483870967741935	0.9097510373443983	0.959
checkpoint-32	checkpoint-32	32	2.064516129032258	0.9076763485477178	0.9596666666666667
checkpoint-40	checkpoint-40	40	2.5806451612903225	0.9050829875518672	0.9446666666666668
checkpoint-48	checkpoint-48	48	3.096774193548387	0.9087136929460581	0.9386666666666668
checkpoint-56	checkpoint-56	56	3.6129032258064515	0.9030082987551867	0.9421666666666667
checkpoint-64	checkpoint-64	64	4.129032258064516	0.9014522821576764	0.9508333333333334
checkpoint-72	checkpoint-72	72	4.645161290322581	0.8983402489626556	0.9591666666666667
checkpoint-75	checkpoint-75	75	4.838709677419355	0.8983402489626556	0.9588333333333334
final	final	75	4.838709677419355	0.8983402489626556	0.9588333333333334
